COURSE,SECTION (CRN),TITLE (CREDIT HOURS),CAMPUS,COURSE TIME,INSTRUCTOR
LAW 7130,T08 (66092),Administrative Law (3),M,"Jan 06 - Apr 09, 13:00-15:50 (W)",Andrea Doyle
LAW 7130,T01 (66085),Advocating for the rights of Indigenous peoples in International law (3),M,"Jan 06 - Apr 09, 09:00-11:50 (M)",Brenda Gunn
LAW 7130,T07 (66091),Transnational Criminal Law (3),M,"Jan 06 - Apr 09, 09:00-11:50 (T)",Gillian MacNeil
LAW 7130,T02 (66086),Bankruptcy and Insolvency (3),M,"Jan 06 - Apr 09, 13:00-15:50 (F)",Myles Davis
LAW 7130,T03 (66087),Canadian Charter of Rights and Freedoms (3),M,"Jan 06 - Apr 09, 17:00-19:50 (W)",Christopher Klassen
LAW 7130,T06 (66090),Refugee Law (3),M,"Jan 06 - Apr 09, 13:00-15:50 (W)",Amar Khoday
LAW 7130,T17 (66105),Corporate Social Responsibility (3),M,"Jan 06 - Apr 09, 18:00-20:50 (T)",Adetokunbo Alase
LAW 7140,T01 (66108),Human Rights Clinic (3),M,"Jan 06 - Apr 09, 10:00-11:50 (R)",Elizabeth McCandless
PHMD 1002,A01 (58498),Applied Pharmacy Practice Lab 1 (Part B) (2),B,"Jan 05 - Apr 10, 09:00-15:30 (R)",Sheila Ng
PHMD 1002,A01 (58498),Applied Pharmacy Practice Lab 1 (Part B) (2),B,"Jan 05 - Apr 10, 13:00-14:30 (M)",Sheila Ng
PHMD 1004,A01 (58502),Introduction to Pharmacotherapy Literature (1),B,"Jan 05 - Apr 10, 11:00-12:00 (M)",Cody Hotel
PHMD 1006,A01 (59987),Pharmacy Informatics (1),B,"Jan 05 - Apr 10, 10:45-11:45 (W)",Me-Linh Le
PHMD 1008,A01 (58503),Medicinal Chemistry (Part B) (2),B,"Jan 05 - Apr 10, 11:30-12:30 (T)",Geoffrey Tranmer
PHMD 1008,A01 (58503),Medicinal Chemistry (Part B) (2),B,"Jan 05 - Apr 10, 13:00-14:00 (F)",Geoffrey Tranmer
PHMD 1014,A01 (58504),Clinical Therapeutics 1 (3),B,"Jan 05 - Apr 10, 13:00-15:15 (W)",Drena Dunford
PHMD 1014,A01 (58504),Clinical Therapeutics 1 (3),B,"Jan 05 - Apr 10, 14:45-15:45 (M)",Drena Dunford
PHMD 1016,A01 (58505),Pharmaceutics (3),B,"Jan 05 - Apr 10, 09:00-12:00 (F)",Ivan Iurchenko
PHMD 1016,A01 (58505),Pharmaceutics (3),B,"Jan 05 - Apr 10, 09:00-11:15 (T)",Ivan Iurchenko
PHMD 1040,A01 (58506),Service Learning / IPE 1 (Part B) (0.5),B,"Jan 05 - Apr 10, 13:00-17:00 (T)",Michelle Boyce
PHMD 1040,A01 (58506),Service Learning / IPE 1 (Part B) (0.5),B,"Jan 05 - Apr 10, 15:00-17:00 (F)",Michelle Boyce
PHMD 2004,A01 (60032),Critical Appraisal of Pharmacotherapy Literature 1 (Part B) (2),B,"Feb 02 - May 08, 09:00-11:15 (R)",Sherif Eltonsy
PHMD 2010,A01 (60034),Principles of Biotechnology (2),B,"Feb 02 - May 08, 09:30-10:30 (F)",Dake Qi
PHMD 2010,A01 (60034),Principles of Biotechnology (2),B,"Feb 02 - May 08, 14:30-15:30 (W)",Dake Qi
PHMD 2012,A01 (60035),Pharmacogenetics (2),B,"Feb 02 - May 08, 11:00-12:00 (F)",Kaarina Kowalec
PHMD 2012,A01 (60035),Pharmacogenetics (2),B,"Feb 02 - May 08, 13:15-14:15 (W)",Kaarina Kowalec
PHMD 2016,A01 (60037),Clinical Pharmacokinetics - Pharmacodynamics (3),B,"Feb 02 - May 08, 13:00-14:30 (M)",Sheryl Zelenitsky
PHMD 2016,A01 (60037),Clinical Pharmacokinetics - Pharmacodynamics (3),B,"Feb 02 - May 08, 12:00-13:30 (R)",Sheryl Zelenitsky
PHMD 2020,A01 (60036),Introductory Pharmacy Practice Experience - Community (4),OC,Jan 05 - Jan 30,Kelly Brink
PHMD 2024,A01 (60038),Applied Pharmacy Practice Lab 2-2 (2),B,"Feb 02 - May 08, 09:00-16:00 (T)",Kristi Watson
PHMD 2024,A01 (60038),Applied Pharmacy Practice Lab 2-2 (2),B,"Feb 02 - May 08, 13:00-14:30 (F)",Kristi Watson
PHMD 2028,A01 (60039),Clinical Therapeutics 2-2 (4),B,"Feb 02 - May 08, 10:15-11:45 (W)",Dana Turcotte
PHMD 2028,A01 (60039),Clinical Therapeutics 2-2 (4),B,"Feb 02 - May 08, 09:00-11:45 (M)",Dana Turcotte
PHMD 2040,A01 (60033),Service Learning / IPE 2 (Part B) (0.5),B,"Feb 02 - May 08, 15:00-17:00 (F)",Michelle Boyce
PHMD 2040,A01 (60033),Service Learning / IPE 2 (Part B) (0.5),B,"Feb 02 - May 08, 13:31-17:00 (R)",Michelle Boyce
PHMD 3002,A01 (60835),Applied Pharmacy Practice Lab 3 (Part B) (2),B,"Jan 05 - Apr 10, 09:00-16:00 (F)",Linnéa Shackel
PHMD 3002,A01 (60835),Applied Pharmacy Practice Lab 3 (Part B) (2),B,"Jan 05 - Apr 10, 13:00-14:30 (W)",Linnéa Shackel
PHMD 3006,A01 (60836),Advanced Clinical Therapeutics (Part B) (3),B,"Jan 05 - Apr 10, 13:00-14:30 (R)",Jamison Falk
PHMD 3006,A01 (60836),Advanced Clinical Therapeutics (Part B) (3),B,"Jan 05 - Apr 10, 13:15-13:45 (T)",Jamison Falk
PHMD 3006,A01 (60836),Advanced Clinical Therapeutics (Part B) (3),B,"Jan 05 - Apr 10, 14:15-15:15 (T)",Jamison Falk
PHMD 3010,A01 (60837),Pharmacy Management (Part B) (2),B,"Jan 05 - Apr 10, 09:30-11:45 (M)",Joanne Johnson
PHMD 3012,A01 (60838),Applied Professional Practice (3),B,"Jan 05 - Apr 10, 09:00-11:15 (T)",Anna Chudyk
PHMD 3012,A01 (60838),Applied Professional Practice (3),B,"Jan 05 - Apr 10, 10:45-11:45 (W)",Anna Chudyk
PHMD 3014,A01 (60839),Clinical Therapeutics 3 (Part B) (4),B,"Jan 05 - Apr 10, 09:00-10:30 (R)",Alanna Doell
PHMD 3014,A01 (60839),Clinical Therapeutics 3 (Part B) (4),B,"Jan 05 - Apr 10, 13:00-15:45 (M)",Alanna Doell
PHMD 3016,A01 (60840),Toxicology of Medications and Drugs of Abuse (2),B,"Jan 05 - Apr 10, 11:00-12:00 (R)",Shirley Treacy
PHMD 3016,A01 (60840),Toxicology of Medications and Drugs of Abuse (2),B,"Jan 05 - Apr 10, 11:30-12:30 (T)",Shirley Treacy
PHMD 4020,A06 (62351),Advanced Pharmacy Practice Experience- Community (8),OC,Mar 02 - Apr 24,Kelly Brink
PHMD 4020,A05 (62350),Advanced Pharmacy Practice Experience- Community (8),OC,Jan 05 - Feb 27,Kelly Brink
PHMD 4030,A06 (62353),Advanced Pharmacy Practice Experience- Hospital (8),OC,Mar 02 - Apr 24,Kelly Brink
PHMD 4030,A05 (62352),Advanced Pharmacy Practice Experience- Hospital (8),OC,Jan 05 - Feb 27,Kelly Brink
PHMD 4040,A06 (62355),Advanced Pharmacy Practice Experience-Primary Care (8),OC,Mar 02 - Apr 24,Kelly Brink
PHMD 4040,A05 (62354),Advanced Pharmacy Practice Experience-Primary Care (8),OC,Jan 05 - Feb 27,Kelly Brink
PHMD 4060,A06 (62357),Advanced Pharmacy Practice Experience- Elective (8),OC,Mar 02 - Apr 24,Kelly Brink
PHMD 4060,A05 (62356),Advanced Pharmacy Practice Experience- Elective (8),OC,Jan 05 - Feb 27,Kelly Brink
PHRM 7120,T01 (65107),Medical and Scientific Writing (3),B,"Jan 06 - Apr 09,  (W)",Abdullah Maruf
PHRM 7120,T02 (65211),Medical and Scientific Writing (3),B,"Jan 03 - Apr 30, 09:00-10:00 (T)",Anna Chudyk
PHRM 7160,A01 (52255),Pharmacy Seminar 1 MSc (Part B) (1.5),B,"Jan 06 - Apr 09, 12:00-12:50 (W)",Hope Anderson
PHRM 7160,A02 (63982),Pharmacy Seminar 1 MSc (3),B,"Jan 06 - Apr 09, 12:00-12:50 (W)",Hope Anderson
PHRM 7170,A01 (52312),Pharmacy Seminar 2 MSc (Part B) (1.5),B,"Jan 03 - Apr 30, 12:00-12:50 (W)",Hope Anderson
PHRM 7260,A01 (58030),Pharmacy Seminar 1 PhD (Part B) (1.5),B,"Jan 03 - Apr 30, 12:00-12:50 (W)",Hope Anderson
PHRM 7270,A01 (58031),Pharmacy Seminar 2 PhD (Part B) (1.5),B,"Jan 03 - Apr 30, 12:00-12:50 (W)",Hope Anderson
SWRK 1200,D01 (62966),Introduction to Canadian Social Welfare (3),DE,"Jan 06 - Jan 06, 18:00-19:50 (T)",
SWRK 1200,D01 (62966),Introduction to Canadian Social Welfare (3),DE,"Mar 03 - Mar 03, 18:00-19:50 (T)",
SWRK 1200,D01 (62966),Introduction to Canadian Social Welfare (3),DE,"Mar 31 - Mar 31, 18:00-19:50 (T)",
SWRK 1200,D01 (62966),Introduction to Canadian Social Welfare (3),DE,"Feb 10 - Feb 10, 18:00-19:50 (T)",
SWRK 1210,D01 (62967),Wâhkôhtowin: We are All Related (3),DE,"Jan 19 - Jan 19, 18:00-19:50 (M)",
SWRK 1210,D01 (62967),Wâhkôhtowin: We are All Related (3),DE,"Feb 02 - Feb 02, 18:00-19:50 (M)",
SWRK 1210,D01 (62967),Wâhkôhtowin: We are All Related (3),DE,"Jan 12 - Jan 12, 18:00-19:50 (M)",
SWRK 1210,D01 (62967),Wâhkôhtowin: We are All Related (3),DE,"Mar 23 - Mar 23, 18:00-19:50 (M)",
SWRK 1210,D01 (62967),Wâhkôhtowin: We are All Related (3),DE,"Mar 02 - Mar 02, 18:00-19:50 (M)",
SWRK 1210,D01 (62967),Wâhkôhtowin: We are All Related (3),DE,"Feb 23 - Feb 23, 18:00-19:50 (M)",
SWRK 1220,G76 (65931),"Social Justice, Diversity and Human Rights (3)",OC,"Jan 06 - Apr 09, 13:00-16:00 (M)",Jeannine Cull
SWRK 1230,G68 (64867),Community Health and Well-Being: Imagination for Social Work Practice (3),OC,"Mar 30 - Mar 30, 09:00-16:00 (M)",C Deegan
SWRK 1230,D01 (63679),Community Health and Well-Being: Imagination for Social Work Practice (3),DE,"Mar 30 - Mar 30, 18:00-19:50 (M)",TBA
SWRK 1230,D01 (63679),Community Health and Well-Being: Imagination for Social Work Practice (3),DE,"Mar 09 - Mar 09, 18:00-19:50 (M)",TBA
SWRK 1230,D01 (63679),Community Health and Well-Being: Imagination for Social Work Practice (3),DE,"Feb 09 - Feb 09, 18:00-19:50 (M)",TBA
SWRK 1230,D01 (63679),Community Health and Well-Being: Imagination for Social Work Practice (3),DE,"Jan 12 - Jan 12, 18:00-19:50 (M)",TBA
SWRK 1230,G68 (64867),Community Health and Well-Being: Imagination for Social Work Practice (3),OC,"Mar 02 - Mar 02, 09:00-16:00 (M)",C Deegan
SWRK 1230,G68 (64867),Community Health and Well-Being: Imagination for Social Work Practice (3),OC,"Apr 06 - Apr 06, 09:00-16:00 (M)",C Deegan
SWRK 1230,D01 (63679),Community Health and Well-Being: Imagination for Social Work Practice (3),DE,"Jan 26 - Jan 26, 18:00-19:50 (M)",TBA
SWRK 1230,G68 (64867),Community Health and Well-Being: Imagination for Social Work Practice (3),OC,"Feb 02 - Feb 02, 09:00-16:00 (M)",C Deegan
SWRK 1230,G68 (64867),Community Health and Well-Being: Imagination for Social Work Practice (3),OC,"Mar 16 - Mar 16, 09:00-16:00 (M)",C Deegan
SWRK 1230,G68 (64867),Community Health and Well-Being: Imagination for Social Work Practice (3),OC,"Jan 19 - Jan 19, 09:00-16:00 (M)",C Deegan
SWRK 1240,D01 (62969),Social Work and Professional Identity (3),DE,"Mar 25 - Mar 25, 18:00-19:50 (W)",Amy-Anne Smith
SWRK 1240,D01 (62969),Social Work and Professional Identity (3),DE,"Feb 04 - Feb 04, 18:00-19:50 (W)",Amy-Anne Smith
SWRK 1240,D01 (62969),Social Work and Professional Identity (3),DE,"Jan 21 - Jan 21, 18:00-19:50 (W)",Amy-Anne Smith
SWRK 1240,D01 (62969),Social Work and Professional Identity (3),DE,"Feb 25 - Feb 25, 18:00-19:50 (W)",Amy-Anne Smith
SWRK 1240,D01 (62969),Social Work and Professional Identity (3),DE,"Jan 07 - Jan 07, 18:00-19:50 (W)",Amy-Anne Smith
SWRK 1240,D01 (62969),Social Work and Professional Identity (3),DE,"Mar 11 - Mar 11, 18:00-19:50 (W)",Amy-Anne Smith
SWRK 1250,D01 (62970),"Human Behaviour, Family and Community Well-Being: Theory and Practice (3)",DE,"Mar 12 - Mar 12, 18:00-19:50 (R)",Petra Goebbels-Koch
SWRK 1250,D01 (62970),"Human Behaviour, Family and Community Well-Being: Theory and Practice (3)",DE,"Jan 22 - Jan 22, 18:00-19:50 (R)",Petra Goebbels-Koch
SWRK 1250,D01 (62970),"Human Behaviour, Family and Community Well-Being: Theory and Practice (3)",DE,"Mar 26 - Mar 26, 18:00-19:50 (R)",Petra Goebbels-Koch
SWRK 1250,D01 (62970),"Human Behaviour, Family and Community Well-Being: Theory and Practice (3)",DE,"Feb 26 - Feb 26, 18:00-19:50 (R)",Petra Goebbels-Koch
SWRK 1250,G68 (65163),"Human Behaviour, Family and Community Well-Being: Theory and Practice (3)",OC,"Jan 06 - Mar 24, 09:00-12:00 (T)",
SWRK 1250,D01 (62970),"Human Behaviour, Family and Community Well-Being: Theory and Practice (3)",DE,"Feb 05 - Feb 05, 18:00-19:50 (R)",Petra Goebbels-Koch
SWRK 1250,D01 (62970),"Human Behaviour, Family and Community Well-Being: Theory and Practice (3)",DE,"Jan 08 - Jan 08, 18:00-19:50 (R)",Petra Goebbels-Koch
SWRK 1250,A02 (65073),"Human Behaviour, Family and Community Well-Being: Theory and Practice (3)",M,"Jan 06 - Apr 09, 18:00-20:45 (T)",Jamie Pfau
SWRK 1250,A01 (63021),"Human Behaviour, Family and Community Well-Being: Theory and Practice (3)",M,"Jan 06 - Apr 09, 14:30-17:15 (W)",Petra Goebbels-Koch
SWRK 1250,G76 (65930),"Human Behaviour, Family and Community Well-Being: Theory and Practice (3)",OC,"Jan 06 - Apr 09, 09:00-12:00 (M)",Cassandra Montanino
SWRK 2000,A02 (64339),Anti-racist Social Work Practice (3),M,"Jan 06 - Apr 09, 18:00-20:45 (W)",
SWRK 2000,G66 (65231),Anti-racist Social Work Practice (3),OC,"Jan 05 - Mar 23, 13:00-16:00 (M)",
SWRK 2000,A01 (63022),Anti-racist Social Work Practice (3),M,"Jan 06 - Apr 09, 14:30-17:15 (T)",
SWRK 2010,A02 (63024),Indigenization and Decolonization in Social Work (3),M,"Jan 06 - Apr 09, 18:00-20:45 (M)",Md. Saidur Sumon
SWRK 2010,G68 (63893),Indigenization and Decolonization in Social Work (3),OC,"Mar 23 - Mar 23, 09:00-16:00 (M)",TBA
SWRK 2010,G68 (63893),Indigenization and Decolonization in Social Work (3),OC,"Mar 09 - Mar 09, 09:00-16:00 (M)",TBA
SWRK 2010,G68 (63893),Indigenization and Decolonization in Social Work (3),OC,"Feb 23 - Feb 23, 09:00-16:00 (M)",TBA
SWRK 2010,G68 (63893),Indigenization and Decolonization in Social Work (3),OC,"Feb 09 - Feb 09, 09:00-16:00 (M)",TBA
SWRK 2010,G68 (63893),Indigenization and Decolonization in Social Work (3),OC,"Jan 26 - Jan 26, 09:00-16:00 (M)",TBA
SWRK 2010,D01 (62972),Indigenization and Decolonization in Social Work (3),DE,"Jan 19 - Jan 19, 18:00-19:50 (M)",Mary Anne Clarke
SWRK 2010,D01 (62972),Indigenization and Decolonization in Social Work (3),DE,"Feb 23 - Feb 23, 18:00-19:50 (M)",Mary Anne Clarke
SWRK 2010,A01 (63023),Indigenization and Decolonization in Social Work (3),M,"Jan 06 - Apr 09, 14:30-17:15 (R)",
SWRK 2010,D01 (62972),Indigenization and Decolonization in Social Work (3),DE,"Feb 02 - Feb 02, 18:00-19:50 (M)",Mary Anne Clarke
SWRK 2010,D01 (62972),Indigenization and Decolonization in Social Work (3),DE,"Jan 12 - Jan 12, 18:00-19:50 (M)",Mary Anne Clarke
SWRK 2010,G68 (63893),Indigenization and Decolonization in Social Work (3),OC,"Jan 12 - Jan 12, 09:00-16:00 (M)",TBA
SWRK 2010,D01 (62972),Indigenization and Decolonization in Social Work (3),DE,"Mar 02 - Mar 02, 18:00-19:50 (M)",Mary Anne Clarke
SWRK 2010,D01 (62972),Indigenization and Decolonization in Social Work (3),DE,"Mar 23 - Mar 23, 18:00-19:50 (M)",Mary Anne Clarke
SWRK 2020,D01 (63628),Community Development and Social Work (3),DE,"Jan 13 - Jan 13, 18:00-19:50 (T)",Amanda Martinson
SWRK 2020,D01 (63628),Community Development and Social Work (3),DE,"Mar 17 - Mar 17, 18:00-19:50 (T)",Amanda Martinson
SWRK 2020,D01 (63628),Community Development and Social Work (3),DE,"Mar 03 - Mar 03, 18:00-19:50 (T)",Amanda Martinson
SWRK 2020,D01 (63628),Community Development and Social Work (3),DE,"Feb 10 - Feb 10, 18:00-19:50 (T)",Amanda Martinson
SWRK 2020,D01 (63628),Community Development and Social Work (3),DE,"Jan 27 - Jan 27, 18:00-19:50 (T)",Amanda Martinson
SWRK 2020,A02 (64340),Community Development and Social Work (3),M,"Jan 06 - Apr 09, 14:30-17:15 (W)",
SWRK 2020,A01 (63026),Community Development and Social Work (3),M,"Jan 06 - Apr 09, 08:30-11:15 (R)",
SWRK 2030,D01 (62973),Communication and Relational Skills in Social Work (3),DE,"Feb 11 - Feb 11, 18:00-19:50 (W)",Judith Hughes
SWRK 2030,D01 (62973),Communication and Relational Skills in Social Work (3),DE,"Jan 28 - Jan 28, 18:00-19:50 (W)",Judith Hughes
SWRK 2030,D01 (62973),Communication and Relational Skills in Social Work (3),DE,"Mar 18 - Mar 18, 18:00-19:50 (W)",Judith Hughes
SWRK 2030,D01 (62973),Communication and Relational Skills in Social Work (3),DE,"Mar 04 - Mar 04, 18:00-19:50 (W)",Judith Hughes
SWRK 2030,D01 (62973),Communication and Relational Skills in Social Work (3),DE,"Apr 01 - Apr 01, 18:00-19:50 (W)",Judith Hughes
SWRK 2030,D01 (62973),Communication and Relational Skills in Social Work (3),DE,"Jan 14 - Jan 14, 18:00-19:50 (W)",Judith Hughes
SWRK 2030,D01 (62973),Communication and Relational Skills in Social Work (3),DE,"Feb 04 - Feb 04, 18:00-19:50 (W)",Judith Hughes
SWRK 2030,D01 (62973),Communication and Relational Skills in Social Work (3),DE,"Apr 08 - Apr 08, 18:00-19:50 (W)",Judith Hughes
SWRK 2030,G08 (65215),Communication and Relational Skills in Social Work (3),M,"Jan 06 - Apr 09, 13:00-14:15 (TR)",Adrienne Carriere
SWRK 2030,A02 (63028),Communication and Relational Skills in Social Work (3),M,"Jan 06 - Apr 09, 14:30-17:15 (M)",Tracey Bone
SWRK 2030,A01 (63027),Communication and Relational Skills in Social Work (3),M,"Jan 06 - Apr 09, 18:00-20:45 (R)",
SWRK 2040,D01 (62975),Social Welfare Policy: Analysis and Advocacy (3),DE,"Mar 05 - Mar 05, 18:00-19:50 (R)",TBA
SWRK 2040,D01 (62975),Social Welfare Policy: Analysis and Advocacy (3),DE,"Jan 29 - Jan 29, 18:00-19:50 (R)",TBA
SWRK 2040,D01 (62975),Social Welfare Policy: Analysis and Advocacy (3),DE,"Jan 15 - Jan 15, 18:00-19:50 (R)",TBA
SWRK 2040,D01 (62975),Social Welfare Policy: Analysis and Advocacy (3),DE,"Apr 02 - Apr 02, 18:00-19:50 (R)",TBA
SWRK 2040,D01 (62975),Social Welfare Policy: Analysis and Advocacy (3),DE,"Feb 12 - Feb 12, 18:00-19:50 (R)",TBA
SWRK 2040,A01 (63029),Social Welfare Policy: Analysis and Advocacy (3),M,"Jan 06 - Apr 09, 08:30-11:15 (M)",
SWRK 2040,G66 (65230),Social Welfare Policy: Analysis and Advocacy (3),OC,"Jan 05 - Mar 23, 09:00-12:00 (M)",
SWRK 2040,A02 (64341),Social Welfare Policy: Analysis and Advocacy (3),M,"Jan 06 - Apr 09, 18:00-20:45 (W)",Karamat Kelani
SWRK 3150,G79 (51829),Field Instruction 1 (Part B) (6),OC,"Feb 02 - Feb 02, 17:30-20:30 (M)",
SWRK 3150,G79 (51829),Field Instruction 1 (Part B) (6),OC,"Mar 02 - Mar 02, 17:30-20:30 (M)",
SWRK 3150,G79 (51829),Field Instruction 1 (Part B) (6),OC,"Mar 16 - Mar 16, 17:30-20:30 (M)",
SWRK 3150,G79 (51829),Field Instruction 1 (Part B) (6),OC,"Jan 12 - Jan 12, 17:30-20:30 (M)",
SWRK 3150,G68 (50988),Field Instruction 1 (6),OC,"Jan 16 - Jan 16, 09:00-12:00 (F)",
SWRK 3150,G68 (50988),Field Instruction 1 (6),OC,"Mar 20 - Mar 20, 09:00-12:00 (F)",
SWRK 3150,G68 (50988),Field Instruction 1 (6),OC,"Feb 27 - Feb 27, 09:00-12:00 (F)",
SWRK 3152,G62 (52740),Field Instruction 1 Prior Learning Assessment and Recognition (Part B) (6),OC,Jan 06 - Apr 09,TBA
SWRK 3152,G62 (52740),Field Instruction 1 Prior Learning Assessment and Recognition (Part B) (6),OC,Jan 06 - Apr 09,TBA
SWRK 3160,A02 (65070),Feminist Perspectives in Social Work Practice and Social Welfare Policy (3),M,"Jan 06 - Apr 09, 14:30-17:15 (R)",Tracey Bone
SWRK 3160,D01 (64777),Feminist Perspectives in Social Work Practice and Social Welfare Policy (3),DE,"Feb 03 - Feb 03, 18:00-19:50 (T)",
SWRK 3160,A01 (64342),Feminist Perspectives in Social Work Practice and Social Welfare Policy (3),M,"Jan 06 - Apr 09, 08:30-11:15 (T)",Suzanne Robertson
SWRK 3160,D01 (64777),Feminist Perspectives in Social Work Practice and Social Welfare Policy (3),DE,"Jan 06 - Jan 06, 18:00-19:50 (T)",
SWRK 3160,D01 (64777),Feminist Perspectives in Social Work Practice and Social Welfare Policy (3),DE,"Mar 10 - Mar 10, 18:00-19:50 (T)",
SWRK 3160,D01 (64777),Feminist Perspectives in Social Work Practice and Social Welfare Policy (3),DE,"Feb 24 - Feb 24, 18:00-19:50 (T)",
SWRK 3160,D01 (64777),Feminist Perspectives in Social Work Practice and Social Welfare Policy (3),DE,"Mar 24 - Mar 24, 18:00-19:50 (T)",
SWRK 3160,D01 (64777),Feminist Perspectives in Social Work Practice and Social Welfare Policy (3),DE,"Jan 20 - Jan 20, 18:00-19:50 (T)",
SWRK 3160,G68 (64869),Feminist Perspectives in Social Work Practice and Social Welfare Policy (3),OC,"Jan 08 - Feb 12, 09:00-16:00 (R)",
SWRK 3170,A01 (64343),Discovering Social Work Research: How Knowledge is Framed and Forging a Review (3),M,"Jan 06 - Apr 09, 18:00-20:45 (R)",
SWRK 3170,A02 (65068),Discovering Social Work Research: How Knowledge is Framed and Forging a Review (3),M,"Jan 06 - Apr 09, 14:30-17:15 (M)",Dorcas Kwarteng
SWRK 3180,D01 (64778),Social Work Practice with Immigrants and Refugees (3),DE,"Mar 25 - Mar 25, 18:00-19:50 (W)",ESTHER MENSAH
SWRK 3180,D01 (64778),Social Work Practice with Immigrants and Refugees (3),DE,"Jan 07 - Jan 07, 18:00-19:50 (W)",ESTHER MENSAH
SWRK 3180,D01 (64778),Social Work Practice with Immigrants and Refugees (3),DE,"Jan 21 - Jan 21, 18:00-19:50 (W)",ESTHER MENSAH
SWRK 3180,D01 (64778),Social Work Practice with Immigrants and Refugees (3),DE,"Feb 04 - Feb 04, 18:00-19:50 (W)",ESTHER MENSAH
SWRK 3180,A01 (65491),Social Work Practice with Immigrants and Refugees (3),M,"Jan 06 - Apr 09, 11:30-14:15 (W)",TBA
SWRK 3180,D01 (64778),Social Work Practice with Immigrants and Refugees (3),DE,"Mar 11 - Mar 11, 18:00-19:50 (W)",ESTHER MENSAH
SWRK 3180,D01 (64778),Social Work Practice with Immigrants and Refugees (3),DE,"Feb 25 - Feb 25, 18:00-19:50 (W)",ESTHER MENSAH
SWRK 3200,D01 (64782),Social Work Practice with 2SLGBTQIA+ Communities (3),DE,"Jan 08 - Jan 08, 18:00-19:50 (R)",Jared Star
SWRK 3200,D01 (64782),Social Work Practice with 2SLGBTQIA+ Communities (3),DE,"Jan 22 - Jan 22, 18:00-19:50 (R)",Jared Star
SWRK 3200,D01 (64782),Social Work Practice with 2SLGBTQIA+ Communities (3),DE,"Feb 05 - Feb 05, 18:00-19:50 (R)",Jared Star
SWRK 3200,D01 (64782),Social Work Practice with 2SLGBTQIA+ Communities (3),DE,"Feb 26 - Feb 26, 18:00-19:50 (R)",Jared Star
SWRK 3200,D01 (64782),Social Work Practice with 2SLGBTQIA+ Communities (3),DE,"Mar 26 - Mar 26, 18:00-19:50 (R)",Jared Star
SWRK 3200,D01 (64782),Social Work Practice with 2SLGBTQIA+ Communities (3),DE,"Mar 12 - Mar 12, 18:00-19:50 (R)",Jared Star
SWRK 3220,A03 (64566),Integrative Practice Seminar for Field Instruction (Part B) (0.75),M,"Feb 06 - Feb 06, 11:30-14:15 (F)",Tricia Klassen
SWRK 3220,A03 (64566),Integrative Practice Seminar for Field Instruction (Part B) (0.75),M,"Jan 09 - Jan 09, 11:30-14:15 (F)",Tricia Klassen
SWRK 3220,A03 (64566),Integrative Practice Seminar for Field Instruction (Part B) (0.75),M,"Mar 13 - Mar 13, 11:30-14:15 (F)",Tricia Klassen
